userId,gender,nat,city,state,postcode,eloRating,ranking
2473,female,CH,vullierens,uri,2274,400,71
2474,female,NZ,timaru,northland,62209,-100,111
2475,male,TR,bayburt,sinop,92596,0,102
2476,male,DK,nørrebro,midtjylland,88190,720,53
2477,female,CA,maitland,saskatchewan,67517,880,45
2478,male,CH,ballens,jura,7325,-267,125
2479,female,NZ,porirua,west coast,83388,400,71
2480,female,DK,stenderup,danmark,64000,-600,147
2481,male,GB,sheffield,grampian,B0 6NW,114,94
2482,male,GB,aberdeen,kent,LB7 4DT,-134,114
2483,male,IE,newbridge,monaghan,13813,,
2484,female,NL,ouder-amstel,zuid-holland,68851,266,81
2485,female,ES,san sebastián,castilla la mancha,65237,0,102
2486,female,FI,varkaus,kainuu,93992,200,87
2487,female,GB,leeds,wiltshire,R16 0LH,240,84
2488,male,ES,córdoba,cataluña,34199,-972,165
2489,male,FR,perpignan,cher,67605,-1400,183
2490,male,FI,hyrynsalmi,åland,19839,0,102
2491,female,DE,nürnberg,sachsen,46040,400,71
2492,male,NL,goes,overijssel,76635,,
2493,female,IE,kilcock,dún laoghaire–rathdown,31923,133,92
2494,male,ES,málaga,país vasco,81845,-1040,168
2495,male,CH,peney-le-jorat,basel-landschaft,1358,0,102
2496,female,NL,hendrik-ido-ambacht,utrecht,93946,200,87
2497,female,NZ,auckland,otago,42346,133,92
2498,male,AU,bowral,northern territory,5112,-100,111
2499,male,FR,saint-pierre,vendée,37416,0,102
2500,male,GB,inverness,rutland,J5Y 0ZE,200,87
2501,female,FR,saint-denis,vosges,85599,-160,117
2502,female,AU,brisbane,australian capital territory,5585,685,55
2503,female,ES,pozuelo de alarcón,país vasco,56892,177,88
2504,male,DE,wesel,hamburg,96681,-240,123
2505,female,FR,aulnay-sous-bois,indre,29119,-200,120
2506,female,TR,tekirdağ,gaziantep,30971,600,61
2507,female,AU,kalgoorlie,south australia,3756,200,87
2508,male,BR,jandira,bahia,96451,-1680,192
2509,male,IR,کرمانشاه,مازندران,63118,1200,30
2510,male,CA,keswick,yukon,26159,800,48
2511,male,BR,macaé,são paulo,76038,-100,111
2512,male,CA,fountainbleu,alberta,65768,700,54
2513,female,IE,enniscorthy,tipperary,27293,3200,4
2514,female,GB,cambridge,county antrim,KI50 1HS,-1400,183
2515,female,CA,winfield,ontario,32435,-1000,166
2516,female,NL,zoeterwoude,drenthe,91832,800,48
2517,female,CH,st-barthélemy vd,basel-stadt,3442,400,71
2518,female,FR,grenoble,ariège,83653,,
2519,male,TR,balıkesir,kastamonu,32541,666,56
2520,female,IR,ورامین,فارس,40840,-100,111
2521,male,AU,kalgoorlie,western australia,2507,-600,147
2522,male,NL,heerhugowaard,zuid-holland,90629,266,81
2523,male,CH,cully,graubünden,1158,-700,154
2524,female,AU,tweed,victoria,8548,-800,158
2525,male,DK,ugerløse,nordjylland,48180,133,92
2526,female,CA,sutton,ontario,55591,-200,120
2527,male,US,victorville,west virginia,65526,-200,120
2528,male,NZ,hastings,auckland,65643,-100,111
2529,male,DK,vesterborg,syddanmark,19620,0,102
2530,female,NL,echt-susteren,noord-brabant,95129,-1600,191
2531,female,AU,cairns,northern territory,1821,300,78
2532,male,AU,ballarat,south australia,1706,-560,144
2533,male,IE,cork,galway city,28239,200,87
2534,male,NL,zandvoort,overijssel,66471,-134,114
2535,male,FR,montpellier,tarn,75215,0,102
2536,male,IR,زنجان,گلستان,61632,,
2537,male,DE,offenbach am main,bayern,12161,-80,109
2538,male,CA,waterloo,yukon,68873,-480,139
2539,female,DE,lippe,sachsen-anhalt,18024,-400,134
2540,male,US,helena,nevada,33180,-115,112
2541,female,IR,قزوین,هرمزگان,91225,200,87
2542,female,NZ,masterton,taranaki,96413,933,42
2543,female,CH,st-saphorin-sur-morges,st. gallen,2734,266,81
2544,female,DK,sørvad,sjælland,65162,-600,147
2545,male,CA,aylmer,yukon,65190,560,63
2546,female,AU,maitland,queensland,3454,750,50
2547,male,ES,san sebastián de los reyes,región de murcia,39774,960,40
2548,female,AU,mildura,australian capital territory,4820,-800,158
2549,male,US,fairfield,maine,45864,-400,134
2550,male,FI,utsjoki,central finland,15438,-1300,179
2551,male,IR,همدان,لرستان,72871,-100,111
2552,female,GB,southampton,dumfries and galloway,KM9R 1XJ,-115,112
2553,female,DK,nykøbing sj.,midtjylland,42670,-134,114
2554,male,ES,alicante,extremadura,71556,-458,137
2555,male,FR,nancy,alpes-de-haute-provence,99958,-400,134
2556,male,US,shiloh,hawaii,63875,-700,154
2557,female,IR,ایلام,سیستان و بلوچستان,32163,333,75
2558,female,US,farmers branch,mississippi,46353,-80,109
2559,female,CA,chipman,northwest territories,56735,200,87
2560,female,CH,la conversion,vaud,3222,200,87
2561,female,CA,shelbourne,saskatchewan,54799,600,61
2562,female,IE,ashbourne,longford,56056,200,87
2563,female,IR,کرمان,کرمان,53835,160,90
2564,male,NL,maassluis,limburg,76969,-400,134
2565,female,CH,vucherens,thurgau,2106,-67,107
2566,male,NL,lochem,limburg,13721,300,78
2567,male,BR,muriaé,sergipe,43505,-400,134
2568,male,IE,listowel,meath,56254,-200,120
2569,female,CH,grancy,aargau,7626,-134,114
2570,female,CH,belmont-sur-lausanne,nidwalden,8413,400,71
2571,female,CA,fauquier,newfoundland and labrador,45455,600,61
2572,male,FR,argenteuil,vosges,73389,57,99
2573,male,NL,súdwest-fryslân,overijssel,86246,133,92
2574,male,NZ,auckland,west coast,66585,1066,34
2575,female,AU,wagga wagga,new south wales,2475,266,81
2576,male,DK,jystrup,hovedstaden,62894,-172,118
2577,female,IR,خوی,آذربایجان غربی,12352,,
2578,female,FR,besançon,ain,35472,-80,109
2579,female,FR,villeurbanne,puy-de-dôme,53436,720,53
2580,female,GB,wells,dumfries and galloway,I1B 7SA,-134,114
2581,male,BR,jacareí,distrito federal,84416,480,67
2582,female,FI,pirkkala,south karelia,45768,0,102
2583,male,CA,fauquier,québec,11868,-500,141
2584,male,NZ,dunedin,taranaki,47497,666,56
2585,female,ES,torrevieja,comunidad valenciana,58988,900,44
2586,female,CA,cochrane,québec,10079,300,78
2587,female,IE,carrickmacross,galway city,70964,-89,110
2588,male,FR,avignon,seine-saint-denis,87151,-50,105
2589,male,NL,vaals,friesland,11192,-400,134
2590,male,TR,nevşehir,elazığ,64445,600,61
2591,female,DK,kvistgaard,hovedstaden,67934,133,92
2592,female,AU,maitland,northern territory,4708,-500,141
2593,male,GB,worcester,kent,X8 8GJ,-2200,202
2594,male,NZ,lower hutt,northland,24414,-400,134
2595,female,NZ,new plymouth,nelson,77288,171,89
2596,male,NL,kerkrade,utrecht,82482,-320,129
2597,female,TR,antalya,mardin,36352,-267,125
2598,female,FI,nakkila,south karelia,93008,320,76
2599,female,NZ,new plymouth,southland,54552,100,95
2600,female,DK,noerre alslev,syddanmark,28573,-200,120
2601,female,US,reno,alabama,15559,0,102
2602,female,DE,weilheim-schongau,thüringen,45258,1000,38
2603,male,GB,ripon,fife,ER5 1TB,-2134,201
2604,female,DE,haßberge,saarland,61507,400,71
2605,male,CA,lasalle,yukon,69181,0,102
2606,female,DK,gl. rye,syddanmark,22091,240,84
2607,female,DK,randers nv,sjælland,39248,800,48
2608,female,CH,villars-sous-yens,zug,8503,-343,131
2609,female,TR,afyonkarahisar,aksaray,99972,80,97
2610,male,ES,vitoria,asturias,98168,800,48
2611,female,NL,montfoort,friesland,10258,-1040,168
2612,female,BR,taboão da serra,ceará,15119,-400,134
2613,male,TR,yalova,adana,39948,-160,117
2614,female,CA,kingston,manitoba,76709,266,81
2615,female,FI,sievi,päijät-häme,68932,-1067,169
2616,male,FI,jakobstad,päijät-häme,94224,171,89
2617,female,FR,angers,haute-corse,73306,-100,111
2618,male,BR,rio claro,pernambuco,40880,300,78
2619,female,ES,san sebastián de los reyes,la rioja,97064,-458,137
2620,male,CA,springfield,yukon,29663,533,65
2621,female,FR,perpignan,drôme,63003,-1600,191
2622,female,DE,zwickauer land,hamburg,86957,-240,123
2623,female,BR,aracaju,sergipe,22320,-200,120
2624,female,IE,youghal,kerry,40151,0,102
2625,male,NL,aalburg,flevoland,26249,-600,147
2626,male,NL,leidschendam-voorburg,drenthe,80736,66,98
2627,female,DK,amager,hovedstaden,10191,-100,111
2628,male,BR,ji-paraná,maranhão,68741,44,101
2629,female,US,oceanside,connecticut,53181,-300,127
2630,male,NL,lansingerland,gelderland,85733,0,102
2631,female,AU,rockhampton,new south wales,2869,0,102
2632,male,CH,crissier,schwyz,3192,-300,127
2633,male,AU,nowra,queensland,9011,0,102
2634,male,BR,maricá,rio grande do norte,69470,-400,134
2635,female,FI,punkaharju,northern ostrobothnia,56709,-267,125
2636,female,FR,bordeaux,vienne,91516,0,102
2637,male,CA,keswick,new brunswick,23324,0,102
2638,male,ES,burgos,la rioja,47025,-160,117
2639,male,IE,new ross,south dublin,17743,900,44
2640,female,CH,ogens,basel-landschaft,7458,-1360,182
2641,male,ES,santander,región de murcia,89970,-400,134
2642,male,TR,muş,sakarya,18857,133,92
2643,male,CA,enterprise,alberta,39394,-720,155
2644,female,IR,اراک,یزد,27457,400,71
2645,male,DE,schaumburg,baden-württemberg,22833,-100,111
2646,male,CH,poliez-pittet,zürich,7481,0,102
2647,female,CH,renens vd,graubünden,4296,-200,120
2648,female,NZ,taupo,auckland,66178,400,71
2649,male,GB,ely,west midlands,L1R 3WE,-200,120
2650,male,NL,scherpenzeel,noord-holland,77348,800,48
2651,female,TR,mardin,ordu,50604,400,71
2652,female,TR,bayburt,tekirdağ,66276,0,102
2653,male,DK,sønder stenderup,midtjylland,63232,400,71
2654,female,FR,fort-de-france,aisne,43662,-400,134
2655,female,DK,oure,midtjylland,47508,0,102
2656,male,US,colorado springs,vermont,13885,-300,127
2657,female,FR,toulon,charente-maritime,80043,200,87
2658,male,US,anaheim,virginia,12991,-534,143
2659,male,TR,samsun,tokat,19369,0,102
2660,female,IR,بجنورد,مازندران,66360,-134,114
2661,male,CH,morges 1,glarus,2234,400,71
2662,female,AU,bowral,western australia,7940,-400,134
2663,female,IR,گرگان,زنجان,24332,-534,143
2664,male,GB,liverpool,warwickshire,K03 3QP,-534,143
2665,male,IE,greystones,roscommon,37953,-400,134
2666,female,CH,bettens,thurgau,6145,-200,120
2667,female,NL,tiel,flevoland,25657,666,56
2668,male,TR,erzurum,trabzon,43738,400,71
2669,female,CH,renens vd 2,graubünden,3496,-534,143
2670,male,FI,liperi,kainuu,36061,-572,145
2671,female,US,springfield,vermont,58206,-500,141
2672,female,CH,vucherens,basel-landschaft,2951,160,90
2673,female,CH,lausanne,vaud,9168,-300,127
2674,male,ES,palma de mallorca,cataluña,87303,-100,111
2675,female,ES,torrevieja,comunidad de madrid,88693,-534,143
2676,male,DK,jystrup,midtjylland,35725,-100,111
2677,female,CH,chapelle-sur-moudon,basel-landschaft,4429,2266,11
2678,male,DE,kulmbach,hamburg,27000,-267,125
2679,female,FI,harjavalta,ostrobothnia,13701,600,61
2680,female,AU,queanbeyan,australian capital territory,1068,-45,104
2681,female,IR,قزوین,تهران,23792,240,84
2682,male,IE,celbridge,mayo,64934,300,78
2683,female,NL,texel,friesland,43320,200,87
2684,female,CA,trout lake,nunavut,99245,-640,149
2685,male,CH,sugnens,basel-stadt,8992,533,65
2686,male,CH,thierrens,basel-stadt,3941,0,102
2687,female,AU,port macquarie,victoria,8567,342,74
2688,male,BR,uruguaiana,rio grande do norte,57136,200,87
2689,male,IE,tullamore,meath,55583,-1600,191
2690,female,ES,vigo,país vasco,43379,-400,134
2691,male,GB,hereford,cambridgeshire,V1 9TB,-1000,166
2692,male,FR,nice,cantal,74757,-800,158
2693,male,GB,belfast,merseyside,BC2D 2RR,0,102
2694,male,ES,cartagena,asturias,28294,400,71
2695,female,NL,helmond,utrecht,40933,0,102
2696,female,NZ,blenheim,marlborough,14301,-400,134
2697,male,CH,paudex,neuchâtel,3289,-334,130
2698,female,IE,castlebar,westmeath,36765,400,71
2699,female,DE,landau i.d. pfalz,baden-württemberg,43934,1000,38
2700,female,DE,neuwied,niedersachsen,89012,-534,143
2701,female,CH,senarclens,schaffhausen,9047,0,102
2702,male,IR,قائم‌شهر,سیستان و بلوچستان,51735,533,65
2703,female,NL,ommen,noord-brabant,78998,400,71
2704,male,CA,lloydminster,yukon,48350,200,87
2705,male,NZ,whanganui,marlborough,76871,80,97
2706,female,NL,mook en middelaar,zeeland,59054,-800,158
2707,female,CH,cottens vd,graubünden,7904,755,49
2708,female,IR,شیراز,قزوین,78073,0,102
2709,male,GB,st albans,gloucestershire,B84 8RQ,100,95
2710,male,AU,traralgon,south australia,5545,266,81
2711,male,FI,tuusula,ostrobothnia,78123,0,102
2712,male,CA,vanier,alberta,93056,-1000,166
2713,female,FI,korsnäs,tavastia proper,28987,400,71
2714,female,CH,vullierens,schwyz,9137,400,71
2715,female,TR,aksaray,iğdır,75852,200,87
2716,female,FI,kökar,satakunta,63299,1200,30
2717,female,IR,قدس,لرستان,61258,-267,125
2718,male,BR,bauru,rio grande do sul,10856,160,90
2719,female,BR,campina grande,piauí,20449,-1067,169
2720,female,US,scottsdale,georgia,83187,266,81
2721,female,TR,erzurum,bayburt,27776,160,90
2722,female,GB,st davids,lothian,C25 9XT,,
2723,male,BR,pouso alegre,rondônia,11128,-80,109
2724,male,US,everett,tennessee,60154,-480,139
2725,female,IE,tralee,laois,71565,-320,129
2726,male,IE,galway,wicklow,45557,-500,141
2727,male,ES,guadalajara,castilla y león,90566,-320,129
2728,male,NZ,hamilton,northland,90493,1200,30
2729,female,IR,آمل,مازندران,63121,-267,125
2730,male,ES,móstoles,galicia,76959,-200,120
2731,male,GB,salisbury,county down,O0F 1NT,-480,139
2732,male,IR,کرج,مرکزی,56775,0,102
2733,male,AU,rockhampton,western australia,7920,0,102
2734,female,NZ,hamilton,bay of plenty,53888,-400,134
2735,male,CH,prilly,schaffhausen,1947,-800,158
2736,female,NZ,whanganui,northland,57786,300,78
2737,male,DE,altenburger land,thüringen,80988,,
2738,male,FI,nykarleby,finland proper,33313,80,97
2739,female,DK,ryslinge,midtjylland,22270,-640,149
2740,male,DE,mainz-bingen,mecklenburg-vorpommern,65045,800,48
2741,male,ES,lugo,galicia,70121,0,102
2742,male,CA,maidstone,ontario,87914,,
2743,female,IR,اصفهان,چهارمحال و بختیاری,33064,-400,134
2744,female,CH,colombier vd,appenzell ausserrhoden,6533,-320,129
2745,female,TR,nevşehir,bitlis,47879,-800,158
2746,male,CH,sullens,zug,5711,1866,15
2747,male,CA,trout lake,northwest territories,89074,-600,147
2748,female,ES,lorca,país vasco,52796,-400,134
2749,male,ES,orihuela,aragón,23305,800,48
2750,female,ES,logroño,aragón,75035,-67,107
2751,male,IE,enniscorthy,westmeath,43221,0,102
2752,male,IE,maynooth,longford,38679,1800,16
2753,female,CA,new glasgow,new brunswick,20806,600,61
2754,male,CH,bremblens,schaffhausen,1355,200,87
2755,female,DK,sandved,danmark,11051,700,54
2756,female,CA,winfield,manitoba,13229,600,61
2757,female,AU,hervey bay,south australia,7920,266,81
2758,male,TR,hakkâri,İstanbul,19854,-720,155
2759,female,CH,bioley-magnoux,appenzell ausserrhoden,1573,-267,125
2760,female,NZ,auckland,tasman,66322,1100,33
2761,female,CA,glenwood,british columbia,63106,80,97
2762,male,IE,kinsealy-drinan,dublin city,10894,-200,120
2763,female,ES,pamplona,melilla,17715,700,54
2764,male,DE,miesbach,rheinland-pfalz,10799,0,102
2765,male,FI,pyhäjärvi,åland,96449,-800,158
2766,female,DK,juelsminde,hovedstaden,25540,0,102
2767,male,CH,prilly,appenzell ausserrhoden,2267,-1134,173
2768,male,ES,palma de mallorca,la rioja,43472,1333,25
2769,female,NZ,tauranga,tasman,14828,-58,106
2770,female,CH,peyres-possens,solothurn,7140,800,48
2771,female,US,pembroke pines,utah,78110,-200,120
2772,male,FI,rantasalmi,south karelia,16677,,
2773,female,CH,sottens,bern,1991,-600,147
2774,female,ES,jerez de la frontera,castilla y león,80901,-200,120
2775,male,IR,تبریز,اردبیل,79325,0,102
2776,female,DE,wiesbaden,niedersachsen,50416,0,102
2777,male,CA,selkirk,saskatchewan,56802,266,81
2778,female,FI,reisjärvi,kymenlaakso,11885,0,102
2779,female,DK,nørre sundby,syddanmark,95196,-720,155
2780,male,GB,norwich,lincolnshire,R4 5DD,-100,111
2781,female,DE,ravensburg,sachsen,45417,-320,129
2782,female,NL,aa en hunze,gelderland,19215,240,84
2783,male,FR,reims,somme,69380,-600,147
2784,female,FI,somero,päijät-häme,42031,0,102
2785,male,NZ,whanganui,hawke's bay,17246,-100,111
2786,female,US,pasadena,oklahoma,67478,-200,120
2787,male,NL,zandvoort,flevoland,85054,-300,127
2788,female,US,fountain valley,delaware,16880,100,95
2789,female,NZ,nelson,waikato,35550,-334,130
2790,male,FI,tuusula,ostrobothnia,34201,0,102
2791,female,DK,nørrebro,midtjylland,93082,300,78
2792,female,FR,poitiers,haute-saône,18086,0,102
2793,female,FR,courbevoie,manche,36478,400,71
2794,male,IR,ساوه,مرکزی,12047,0,102
2795,male,CH,montricher,graubünden,8025,-1000,166
2796,male,AU,wagga wagga,victoria,7436,400,71
2797,female,IE,shannon,south dublin,21800,500,66
2798,female,GB,peterborough,oxfordshire,M40 5DP,-1100,171
2799,male,NL,appingedam,drenthe,19774,-200,120
2800,female,FR,asnières-sur-seine,savoie,17622,,
2801,male,FI,jokioinen,central ostrobothnia,58148,-1067,169
2802,male,CH,vulliens,schwyz,9109,333,75
2803,male,CH,dommartin,zürich,2827,500,66
2804,male,NL,texel,gelderland,66997,-560,144
2805,male,NZ,invercargill,tasman,42321,400,71
2806,male,CA,shelbourne,alberta,89474,-80,109
2807,male,NZ,christchurch,nelson,67760,200,87
2808,male,FR,lyon,manche,46056,-267,125
2809,male,ES,las palmas de gran canaria,extremadura,83800,200,87
2810,male,DK,frederiksberg,midtjylland,85527,-250,124
2811,female,US,plano,delaware,68509,-700,154
2812,male,BR,são leopoldo,maranhão,82955,880,45
2813,male,GB,brighton and hove,county fermanagh,FB1 7RH,-267,125
2814,male,TR,kastamonu,amasya,20035,-134,114
2815,female,CH,lussy-sur-morges,vaud,3562,500,66
2816,female,NZ,tauranga,wellington,53189,200,87
2817,male,ES,vitoria,galicia,84747,266,81
2818,male,NZ,tauranga,nelson,54316,-267,125
2819,male,DE,baden-baden,berlin,22986,-400,134
2820,female,TR,konya,adıyaman,79595,533,65
2821,female,DE,sonneberg,brandenburg,23853,-100,111
2822,male,US,los angeles,iowa,85479,-200,120
2823,female,NL,zuidplas,flevoland,55363,-240,123
2824,male,IE,dundalk,tipperary,28313,500,66
2825,female,CA,st. george,manitoba,95507,-1100,171
2826,female,US,clearwater,new mexico,37401,266,81
2827,female,US,santa rosa,idaho,35182,-134,114
2828,male,US,fort worth,west virginia,64001,0,102
2829,male,FR,montpellier,yonne,21909,200,87
2830,male,CH,berolle,valais,4408,-80,109
2831,female,CA,minto,alberta,57846,0,102
2832,male,DE,trier-saarburg,nordrhein-westfalen,96009,-240,123
2833,male,CH,romanel-sur-lausanne,ticino,5217,-400,134
2834,male,BR,pindamonhangaba,bahia,46939,400,71
2835,female,NL,kaag en braassem,noord-holland,70824,400,71
2836,female,NL,valkenburg aan de geul,gelderland,41944,-800,158
2837,male,IE,carlow,waterford,12352,-400,134
2838,female,FR,saint-étienne,lot,66217,300,78
2839,male,IR,آمل,بوشهر,88620,-300,127
2840,female,DK,overby lyng,syddanmark,10233,-200,120
2841,female,DE,pirmasens,mecklenburg-vorpommern,29194,-200,120
2842,female,NL,amersfoort,groningen,23590,200,87
2843,male,IE,waterford,sligo,94071,-400,134
2844,female,US,surprise,michigan,17649,-800,158
2845,female,DE,bad doberan,nordrhein-westfalen,74815,-80,109
2846,female,IR,پاکدشت,سیستان و بلوچستان,88380,-267,125
2847,male,BR,várzea paulista,pernambuco,93459,300,78
2848,male,BR,passos,amapá,20613,1200,30
2849,female,CH,renens vd,jura,9272,-1334,181
2850,female,IR,بندرعباس,مرکزی,99200,400,71
2851,male,DE,borken,thüringen,99222,114,94
2852,female,BR,porto alegre,pará,14072,0,102
2853,male,TR,tekirdağ,zonguldak,78036,0,102
2854,male,TR,sivas,antalya,49552,0,102
2855,male,IE,tullamore,cork city,88667,880,45
2856,female,FR,poitiers,paris,51082,-134,114
2857,female,ES,torrejón de ardoz,melilla,68131,1000,38
2858,female,GB,newport,essex,XU55 2HZ,150,91
2859,male,FI,sauvo,central ostrobothnia,68995,240,84
2860,male,US,shelby,massachusetts,97340,-200,120
2861,male,DE,aschaffenburg,schleswig-holstein,26856,160,90
2862,male,CH,villars-le-terroir,zürich,3588,-200,120
2863,male,DE,rotenburg (wümme),bremen,56088,1200,30
2864,male,CH,ferlens vd,valais,7292,200,87
2865,male,BR,sabará,paraíba,18472,0,102
2866,female,IE,dundalk,leitrim,33142,-250,124
2867,female,IR,شیراز,مازندران,27548,66,98
2868,male,ES,logroño,castilla y león,41839,200,87
2869,female,TR,osmaniye,uşak,49585,-200,120
2870,female,FR,bordeaux,isère,89442,457,69
2871,male,NZ,whanganui,hawke's bay,95274,66,98
2872,female,US,alexandria,florida,15564,-1000,166
2873,female,FI,toholampi,southern savonia,28646,200,87
2874,female,ES,sevilla,asturias,42272,-115,112
2875,male,DK,nykøbing sj.,sjælland,56518,480,67
2876,female,IR,قزوین,زنجان,26554,200,87
2877,male,AU,busselton,south australia,7119,-972,165
2878,female,FI,hankasalmi,lapland,84430,666,56
2879,male,IR,کرمان,تهران,74181,-160,117
2880,female,DK,horsens,sjælland,98963,-1040,168
2881,female,GB,bradford,cornwall,UE99 8DB,800,48
2882,male,ES,barcelona,extremadura,84872,640,59
2883,male,NL,midden-delfland,limburg,37917,171,89
2884,female,NZ,wellington,nelson,68093,-200,120
2885,female,CA,trout lake,manitoba,48836,-267,125
2886,female,NZ,whanganui,gisborne,75419,-400,134
2887,male,NL,heerenveen,utrecht,81039,-400,134
2888,female,FI,kuortane,south karelia,19590,654,57
2889,male,ES,elche,castilla la mancha,25600,900,44
2890,male,TR,kırşehir,tokat,56443,-320,129
2891,female,AU,albany,northern territory,376,-300,127
2892,male,DK,bælum,hovedstaden,40097,1066,34
2893,male,US,clarksville,south dakota,72569,-400,134
2894,female,IE,tipperary,cork city,35964,0,102
2895,female,NL,westervoort,drenthe,22352,-480,139
2896,female,NL,wageningen,friesland,22442,0,102
2897,female,NZ,blenheim,taranaki,79620,-600,147
2898,female,CH,montpreveyres,luzern,2216,-80,109
2899,male,DE,lichtenfels,rheinland-pfalz,74680,2400,9
2900,female,IE,dunboyne,kerry,13804,400,71
2901,female,AU,bowral,northern territory,6589,-734,156
2902,male,FR,avignon,loire-atlantique,95757,133,92
2903,female,ES,valencia,ceuta,99525,-400,134
2904,male,CH,st-barthélemy vd,bern,6127,-400,134
2905,male,FR,brest,seine-maritime,49466,-160,117
2906,female,CH,villars-le-terroir,zürich,6496,-572,145
2907,male,AU,melbourne,queensland,7196,200,87
2908,female,GB,cambridge,humberside,V1P 8JB,-600,147
2909,female,DE,tübingen,niedersachsen,49527,-1400,183
2910,female,FI,oulu,satakunta,10132,-80,109
2911,male,TR,gümüşhane,bartın,66012,2000,13
2912,female,ES,valencia,ceuta,77064,66,98
2913,male,DK,aarhus n,nordjylland,74665,-267,125
2914,female,CA,campbellton,nova scotia,64186,-267,125
2915,male,DE,ludwigshafen a. rhein,thüringen,86001,0,102
2916,female,FI,luhanka,northern savonia,79145,600,61
2917,female,DK,kongens  lyngby,hovedstaden,33881,-200,120
2918,male,AU,brisbane,northern territory,5523,-286,126
2919,male,CA,sutton,nunavut,32091,-100,111
2920,female,US,nashville,nevada,97462,266,81
2921,male,TR,samsun,bitlis,37730,133,92
2922,female,NL,menterwolde,zeeland,35576,-267,125
2923,male,DK,hurup thy,sjælland,84640,-400,134
2924,female,FR,dunkerque,deux-sèvres,48231,-800,158
2925,female,FI,kaarina,satakunta,86724,-534,143
2926,female,BR,ferraz de vasconcelos,maranhão,54167,666,56
2927,female,BR,salto,tocantins,35740,466,68
2928,female,GB,nottingham,fife,S1C 7NY,0,102
2929,male,BR,itaboraí,paraíba,22824,80,97
2930,female,NL,bergen,friesland,50150,-300,127
2931,female,ES,almería,aragón,75001,50,100
2932,female,CA,sherbrooke,newfoundland and labrador,30152,0,102
2933,female,BR,aracaju,mato grosso,78634,-934,163
2934,female,US,los angeles,south dakota,39363,0,102
2935,female,FI,lappajärvi,pirkanmaa,96145,-267,125
2936,female,CH,chapelle-sur-moudon,schwyz,6637,600,61
2937,male,DK,sørvad,danmark,36301,-500,141
2938,male,CH,servion,fribourg,1699,-1600,191
2939,female,CH,boussens,basel-landschaft,1770,666,56
2940,female,GB,newport,tyne and wear,G1 4FN,1280,27
2941,male,GB,bath,west glamorgan,ZY0G 6UA,560,63
2942,male,FI,merikarvia,central ostrobothnia,34226,266,81
2943,female,CH,lully vd,ticino,8035,266,81
2944,female,FR,fort-de-france,hautes-pyrénées,33066,-467,138
2945,female,NL,wassenaar,drenthe,38533,0,102
2946,male,US,allen,washington,21493,200,87
2947,male,NL,het bildt,friesland,88631,160,90
2948,female,NZ,hamilton,southland,11885,-200,120
2949,male,DK,st.merløse,sjælland,78145,-100,111
2950,male,CH,echichens,appenzell innerrhoden,7292,400,71
2951,male,AU,traralgon,northern territory,5595,666,56
2952,female,AU,melbourne,western australia,4961,533,65
2953,male,GB,londonderry,dorset,J1X 3EN,-1800,195
2954,female,US,paterson,rhode island,71394,-400,134
2955,male,IR,قائم‌شهر,آذربایجان غربی,49509,-1200,175
2956,male,DK,pandrup,sjælland,12778,,
2957,female,TR,isparta,çankırı,11913,240,84
2958,male,US,norman,montana,95601,200,87
2959,female,NL,oudewater,drenthe,87027,-300,127
2960,male,CH,froideville,solothurn,3759,100,95
2961,male,US,surprise,kentucky,30060,1066,34
2962,male,FR,besançon,nièvre,49063,-500,141
2963,female,CA,field,manitoba,34280,0,102
2964,male,FI,seinäjoki,finland proper,87802,-1200,175
2965,male,AU,rockhampton,northern territory,4679,-800,158
2966,female,US,seymour,nebraska,92367,-172,118
2967,male,AU,melbourne,south australia,8073,685,55
2968,female,DE,grafschaft bentheim,berlin,72683,-200,120
2969,female,DE,mönchengladbach,niedersachsen,70236,0,102
2970,female,US,lansing,indiana,37154,400,71
2971,female,FI,lempäälä,päijät-häme,95238,200,87
2972,female,DK,agerbæk,danmark,27466,-134,114
2973,male,DK,sørvad,sjælland,21163,800,48
2974,female,US,inglewood,washington,78331,480,67
2975,male,DK,københavn ø,danmark,72836,0,102
2976,female,CA,fountainbleu,prince edward island,52462,-400,134
2977,female,TR,yalova,hatay,74429,-134,114
2978,male,DK,fredeikssund,midtjylland,88209,2800,5
2979,male,FI,varkaus,kymenlaakso,71535,0,102
2980,female,US,richardson,north dakota,95616,-1067,169
2981,female,AU,warrnambool,south australia,7491,-300,127
2982,female,CA,killarney,québec,42628,200,87
2983,male,NL,landgraaf,noord-holland,98873,-629,148
2984,female,TR,afyonkarahisar,van,75691,-600,147
2985,male,TR,adıyaman,nevşehir,16764,400,71
2986,female,US,surprise,indiana,96436,533,65
2987,female,GB,bradford,tayside,S2R 8UL,-600,147
2988,female,AU,traralgon,western australia,6004,400,71
2989,female,DK,vesterborg,sjælland,28007,-600,147
2990,male,CA,cadillac,saskatchewan,84659,-134,114
2991,male,US,costa mesa,delaware,37548,240,84
2992,male,TR,burdur,kahramanmaraş,57310,,
2993,female,TR,çankırı,gümüşhane,16155,-350,132
2994,female,CH,vufflens-le-château,basel-landschaft,3799,-267,125
2995,female,TR,kocaeli,adana,44589,400,71
2996,female,US,caldwell,delaware,92461,0,102
2997,male,CH,bottens,schaffhausen,3713,80,97
2998,female,GB,cardiff,surrey,JY4B 2SN,-800,158
